Kolonne1;id;work_id;sex;age;year_birth;work_percent;nace;region_code;region;date
12326;22105384824;;Menn;67.0;1953;;;;;01.09.2020
12327;16085813958;446008668;Menn;62.0;1958;100.0;10.130;2;Akershus (-2019);01.09.2020
12328;29056743538;241246664;Menn;53.0;1967;100.0;10.130;2;Akershus (-2019);01.09.2020
12329;15015497448;243519839;Menn;66.0;1954;100.0;52.216;50;Trøndelag - Trööndelage;01.09.2020
12330;6025859584;;Menn;62.0;1958;;;;;01.09.2020
12331;16087314908;747153431;Menn;47.0;1973;100.0;10.130;2;Akershus (-2019);01.09.2020
12332;25086405116;;Menn;56.0;1964;;;;;01.09.2020
12333;10076315784;50232617;Menn;57.0;1963;85.0;08.111;2;Akershus (-2019);01.09.2020
12334;17046258714;;Menn;58.0;1962;;;;;01.09.2020
12335;21045733442;;Menn;63.0;1957;;;;;01.09.2020
12336;28086034812;778638465;Menn;60.0;1960;100.0;18.200;5;Oppland (-2019);01.09.2020
12337;14066260242;306011555;Menn;58.0;1962;87.0;26.110;7;Vestfold (-2019);01.09.2020
12338;1027054352;203607730;Menn;50.0;1970;100.0;10.810;3;Oslo;01.09.2020
12339;18035961352;956431128;Menn;61.0;1959;100.0;10.820;3;Oslo;01.09.2020
12340;25036300080;;Menn;57.0;1963;;;;;01.09.2020
12341;11067237442;747153431;Menn;48.0;1972;100.0;10.130;2;Akershus (-2019);01.09.2020
12342;18127240730;872612507;Menn;48.0;1972;100.0;46.390;11;Rogaland;01.09.2020
12343;19087179148;173456558;Menn;49.0;1971;100.0;14.390;4;Hedmark (-2019);01.09.2020
12344;18115867368;175391017;Menn;62.0;1958;100.0;52.219;50;Trøndelag - Trööndelage;01.09.2020
12345;7056393084;241246664;Menn;57.0;1963;100.0;10.130;2;Akershus (-2019);01.09.2020
12346;11016250998;;Menn;58.0;1962;;;;;01.09.2020
12347;16126677400;205912967;Menn;54.0;1966;100.0;10.130;2;Akershus (-2019);01.09.2020
12348;23115718352;963058147;Menn;63.0;1957;;50.202;50;Trøndelag - Trööndelage;01.09.2020
12349;28036071846;205912967;Menn;60.0;1960;100.0;10.130;2;Akershus (-2019);01.09.2020
12350;24025455364;35490155;Menn;66.0;1954;100.0;47.890;15;Møre og Romsdal;01.09.2020
12351;11126713884;747153431;Menn;53.0;1967;100.0;10.130;2;Akershus (-2019);01.09.2020
12352;19106107462;;Menn;59.0;1961;;;;;01.09.2020
12353;30066413948;;Menn;56.0;1964;;;;;01.09.2020
12354;10036190268;;Menn;59.0;1961;;;;;01.09.2020
12355;21016454988;675961810;Menn;56.0;1964;100.0;08.113;2;Akershus (-2019);01.09.2020
12356;26105655634;21643602;Menn;64.0;1956;89.0;46.710;12;Hordaland (-2019);01.09.2020
12357;2106848400;401126570;Menn;52.0;1968;83.0;47.710;15;Møre og Romsdal;01.09.2020
12358;8045449064;446008668;Menn;66.0;1954;;10.130;2;Akershus (-2019);01.09.2020
12359;11126054154;;Menn;60.0;1960;;;;;01.09.2020
12360;28127332084;537674455;Menn;47.0;1973;100.0;08.910;2;Akershus (-2019);01.09.2020
12361;19106788202;23550369;Menn;53.0;1967;100.0;47.730;15;Møre og Romsdal;01.09.2020
12362;6115499414;;Menn;66.0;1954;;;;;01.09.2020
12363;3046524656;446008668;Menn;55.0;1965;;10.130;2;Akershus (-2019);01.09.2020
12364;17075546370;241628580;Menn;65.0;1955;100.0;24.510;6;Buskerud (-2019);01.09.2020
12365;26116074402;526182365;Menn;60.0;1960;100.0;30.300;8;Telemark (-2019);01.09.2020
12366;31015668820;;Menn;64.0;1956;;;;;01.09.2020
12367;1056476950;241246664;Menn;56.0;1964;100.0;10.130;2;Akershus (-2019);01.09.2020
12368;26035846470;123945607;Menn;62.0;1958;100.0;46.691;12;Hordaland (-2019);01.09.2020
12369;24047153054;21643602;Menn;49.0;1971;85.0;46.710;12;Hordaland (-2019);01.09.2020
12370;13066377464;317355238;Menn;57.0;1963;100.0;46.370;11;Rogaland;01.09.2020
12371;19115566058;529912577;Menn;65.0;1955;;10.130;2;Akershus (-2019);01.09.2020
12372;28065732874;749395240;Menn;63.0;1957;81.0;46.694;12;Hordaland (-2019);01.09.2020
12373;26017195870;;Menn;49.0;1971;;;;;01.09.2020
12374;24056258880;529912577;Menn;58.0;1962;100.0;10.130;2;Akershus (-2019);01.09.2020
12375;27027279586;306418639;Menn;48.0;1972;100.0;10.730;3;Oslo;01.09.2020
12376;6127228052;446008668;Menn;48.0;1972;100.0;10.130;2;Akershus (-2019);01.09.2020
12377;1047343694;205912967;Menn;47.0;1973;100.0;10.130;2;Akershus (-2019);01.09.2020
12378;11035667078;;Menn;64.0;1956;;;;;01.09.2020
12379;3056247908;;Menn;58.0;1962;;;;;01.09.2020
12380;13036255352;529912577;Menn;58.0;1962;100.0;10.130;2;Akershus (-2019);01.09.2020
12381;9016233944;446008668;Menn;58.0;1962;100.0;10.130;2;Akershus (-2019);01.09.2020
12382;28096145796;247504576;Menn;59.0;1961;100.0;10.310;3;Oslo;01.09.2020
12383;13027311032;438579667;Menn;47.0;1973;100.0;27.900;7;Vestfold (-2019);01.09.2020
12384;15046780778;;Menn;53.0;1967;;;;;01.09.2020
12385;2116947702;205912967;Menn;51.0;1969;100.0;10.130;2;Akershus (-2019);01.09.2020
12386;29066090832;185537475;Menn;60.0;1960;100.0;11.060;3;Oslo;01.09.2020
12387;17037063046;84204090;Menn;50.0;1970;90.0;11.070;3;Oslo;01.09.2020
12388;10027336584;;Menn;47.0;1973;;;;;01.09.2020
12389;11125753296;;Menn;63.0;1957;;;;;01.09.2020
12390;27015376266;962214437;Menn;67.0;1953;100.0;74.102;18;Nordland;01.09.2020
12391;13096221760;446008668;Menn;58.0;1962;100.0;10.130;2;Akershus (-2019);01.09.2020
12392;13066405598;747153431;Menn;56.0;1964;;10.130;2;Akershus (-2019);01.09.2020
12393;19086524714;529912577;Menn;55.0;1965;;10.130;2;Akershus (-2019);01.09.2020
12394;18076704128;;Menn;53.0;1967;;;;;01.09.2020
12395;12026027688;574027528;Menn;60.0;1960;100.0;47.593;15;Møre og Romsdal;01.09.2020
12396;2027480992;747153431;Menn;46.0;1974;100.0;10.130;2;Akershus (-2019);01.09.2020
12397;8096895766;529912577;Menn;52.0;1968;80.0;10.130;2;Akershus (-2019);01.09.2020
12398;2105545140;;Menn;65.0;1955;;;;;01.09.2020
12399;10097062048;241246664;Menn;50.0;1970;;10.130;2;Akershus (-2019);01.09.2020
12400;31106583518;974937974;Menn;55.0;1965;100.0;52.215;50;Trøndelag - Trööndelage;01.09.2020
12401;1056892430;558816501;Menn;52.0;1968;100.0;14.310;4;Hedmark (-2019);01.09.2020
12402;12036471572;747153431;Menn;56.0;1964;100.0;10.130;2;Akershus (-2019);01.09.2020
12403;28106375234;629984690;Menn;57.0;1963;84.0;10.720;3;Oslo;01.09.2020
12404;30126754026;43132336;Menn;53.0;1967;100.0;43.990;10;Vest-Agder (-2019);01.09.2020
12405;14045796860;;Menn;63.0;1957;;;;;01.09.2020
12406;28026686444;446008668;Menn;54.0;1966;100.0;10.130;2;Akershus (-2019);01.09.2020
12407;2016806012;747153431;Menn;52.0;1968;100.0;10.130;2;Akershus (-2019);01.09.2020
12408;25105777666;427362198;Menn;63.0;1957;100.0;01.630;1;Østfold (-2019);01.09.2020
12409;5046965490;;Menn;51.0;1969;;;;;01.09.2020
12410;19047108580;205912967;Menn;49.0;1971;100.0;10.130;2;Akershus (-2019);01.09.2020
12411;15066045440;293500413;Menn;60.0;1960;100.0;47.722;15;Møre og Romsdal;01.09.2020
12412;11076179514;241246664;Menn;59.0;1961;74.0;10.130;2;Akershus (-2019);01.09.2020
12413;23085432236;183807386;Menn;66.0;1954;100.0;26.510;7;Vestfold (-2019);01.09.2020
12414;6065674038;;Menn;64.0;1956;;;;;01.09.2020
12415;12096371834;;Menn;57.0;1963;;;;;01.09.2020
12416;8076887308;;Menn;52.0;1968;;;;;01.09.2020
12417;5056953562;792744667;Menn;51.0;1969;100.0;26.120;7;Vestfold (-2019);01.09.2020
12418;13085984820;;Menn;61.0;1959;;;;;01.09.2020
12419;29117222240;529912577;Menn;48.0;1972;100.0;10.130;2;Akershus (-2019);01.09.2020
12420;10105317930;779127181;Menn;67.0;1953;100.0;85.203;20;Finnmark - Finnmárku (-2019);01.09.2020
12421;13026305572;2972132;Menn;57.0;1963;86.0;10.120;2;Akershus (-2019);01.09.2020
12422;6056435598;758102418;Menn;56.0;1964;2.0;43.330;10;Vest-Agder (-2019);01.09.2020
12423;23115660888;26941075;Menn;64.0;1956;100.0;01.280;1;Østfold (-2019);01.09.2020
12424;19037371916;;Menn;47.0;1973;;;;;01.09.2020
12425;10027404306;281514250;Menn;46.0;1974;39.0;10.920;3;Oslo;01.09.2020
12426;16097043644;446008668;Menn;50.0;1970;100.0;10.130;2;Akershus (-2019);01.09.2020
12427;23116002086;529912577;Menn;60.0;1960;100.0;10.130;2;Akershus (-2019);01.09.2020
12428;5085575522;205912967;Menn;65.0;1955;100.0;10.130;2;Akershus (-2019);01.09.2020
12429;9106522304;;Menn;55.0;1965;;;;;01.09.2020
12430;30127027912;313278671;Menn;50.0;1970;100.0;17.230;4;Hedmark (-2019);01.09.2020
12431;22075911936;446008668;Menn;61.0;1959;100.0;10.130;2;Akershus (-2019);01.09.2020
12432;9076476414;205912967;Menn;56.0;1964;100.0;10.130;2;Akershus (-2019);01.09.2020
12433;1015988964;425118005;Menn;61.0;1959;100.0;18.110;4;Hedmark (-2019);01.09.2020
12434;4086189942;915522821;Menn;59.0;1961;100.0;46.620;12;Hordaland (-2019);01.09.2020
12435;9087082564;747153431;Menn;50.0;1970;;10.130;2;Akershus (-2019);01.09.2020
12436;13125599808;;Menn;65.0;1955;;;;;01.09.2020
12437;29116001712;241246664;Menn;60.0;1960;100.0;10.130;2;Akershus (-2019);01.09.2020
12438;15035630408;986975050;Menn;64.0;1956;37.0;11.020;3;Oslo;01.09.2020
12439;14037030934;205932587;Menn;50.0;1970;100.0;17.290;4;Hedmark (-2019);01.09.2020
12440;29127334378;241246664;Menn;47.0;1973;64.0;10.130;2;Akershus (-2019);01.09.2020
12441;12127016332;761922179;Menn;50.0;1970;100.0;47.792;15;Møre og Romsdal;01.09.2020
12442;14115927756;444654666;Menn;61.0;1959;86.0;46.210;11;Rogaland;01.09.2020
12443;16106561874;241246664;Menn;55.0;1965;60.0;10.130;2;Akershus (-2019);01.09.2020
12444;27025656908;446008668;Menn;64.0;1956;100.0;10.130;2;Akershus (-2019);01.09.2020
12445;19127331008;822472912;Menn;47.0;1973;100.0;46.494;12;Hordaland (-2019);01.09.2020
12446;31075917712;205912967;Menn;61.0;1959;100.0;10.130;2;Akershus (-2019);01.09.2020
12447;15057311816;51267404;Menn;47.0;1973;100.0;26.120;7;Vestfold (-2019);01.09.2020
12448;8036078302;;Menn;60.0;1960;;;;;01.09.2020
12449;21125797108;899657345;Menn;63.0;1957;100.0;46.360;11;Rogaland;01.09.2020
12450;10127245346;446008668;Menn;48.0;1972;100.0;10.130;2;Akershus (-2019);01.09.2020
12451;21116067750;;Menn;60.0;1960;;;;;01.09.2020
12452;15015631496;205912967;Menn;64.0;1956;100.0;10.130;2;Akershus (-2019);01.09.2020
12453;23115485770;;Menn;66.0;1954;;;;;01.09.2020
12454;15025988800;362731993;Menn;61.0;1959;100.0;46.381;11;Rogaland;01.09.2020
12455;22095418740;435561784;Menn;66.0;1954;100.0;10.520;3;Oslo;01.09.2020
12456;7126411094;698949062;Menn;56.0;1964;83.0;74.903;19;Troms - Romsa (-2019);01.09.2020
12457;26026528120;747153431;Menn;55.0;1965;85.0;10.130;2;Akershus (-2019);01.09.2020
12458;11085405434;;Menn;66.0;1954;;;;;01.09.2020
12459;15097125582;446008668;Menn;49.0;1971;100.0;10.130;2;Akershus (-2019);01.09.2020
12460;30106647684;292651628;Menn;54.0;1966;100.0;46.493;12;Hordaland (-2019);01.09.2020
12461;7045948636;801127357;Menn;61.0;1959;100.0;47.913;15;Møre og Romsdal;01.09.2020
12462;4116532942;;Menn;55.0;1965;;;;;01.09.2020
12463;17117335976;;Menn;47.0;1973;;;;;01.09.2020
12464;8055872008;205912967;Menn;62.0;1958;100.0;10.130;2;Akershus (-2019);01.09.2020
12465;3055777266;754928332;Menn;63.0;1957;100.0;85.530;20;Finnmark - Finnmárku (-2019);01.09.2020
12466;23106565932;588416462;Menn;55.0;1965;100.0;79.903;19;Troms - Romsa (-2019);01.09.2020
12467;12065839018;446008668;Menn;62.0;1958;100.0;10.130;2;Akershus (-2019);01.09.2020
12468;5087151694;749395240;Menn;49.0;1971;82.0;46.694;12;Hordaland (-2019);01.09.2020
12469;20045473024;;Menn;66.0;1954;;;;;01.09.2020
12470;9036368916;;Menn;57.0;1963;;;;;01.09.2020
12471;19065350050;;Menn;67.0;1953;;;;;01.09.2020
12472;13025788868;190439732;Menn;63.0;1957;82.0;47.792;15;Møre og Romsdal;01.09.2020
12473;28097000768;205912967;Menn;50.0;1970;100.0;10.130;2;Akershus (-2019);01.09.2020
12474;20065900312;357803516;Menn;61.0;1959;100.0;43.390;10;Vest-Agder (-2019);01.09.2020
12475;6027141302;446008668;Menn;49.0;1971;100.0;10.130;2;Akershus (-2019);01.09.2020
12476;31036915458;241246664;Menn;51.0;1969;100.0;10.130;2;Akershus (-2019);01.09.2020
12477;18016711594;881002133;Menn;53.0;1967;100.0;46.473;12;Hordaland (-2019);01.09.2020
12478;19127092732;84204090;Menn;50.0;1970;100.0;11.070;3;Oslo;01.09.2020
12479;23115398768;643724433;Menn;67.0;1953;100.0;46.620;12;Hordaland (-2019);01.09.2020
12480;24026021272;446008668;Menn;60.0;1960;;10.130;2;Akershus (-2019);01.09.2020
12481;27027146618;621958801;Menn;49.0;1971;100.0;35.140;9;Aust-Agder (-2019);01.09.2020
12482;14046049912;538488533;Menn;60.0;1960;100.0;46.693;12;Hordaland (-2019);01.09.2020
12483;20035359772;749395240;Menn;67.0;1953;79.0;46.694;12;Hordaland (-2019);01.09.2020
12484;15066961970;702363956;Menn;51.0;1969;80.0;46.350;11;Rogaland;01.09.2020
12485;14046828912;529912577;Menn;52.0;1968;100.0;10.130;2;Akershus (-2019);01.09.2020
12486;19035608822;205912967;Menn;64.0;1956;100.0;10.130;2;Akershus (-2019);01.09.2020
12487;16117428766;241246664;Menn;46.0;1974;100.0;10.130;2;Akershus (-2019);01.09.2020
12488;22017085306;363544965;Menn;50.0;1970;89.0;09.109;2;Akershus (-2019);01.09.2020
12489;21056377258;;Menn;57.0;1963;;;;;01.09.2020
12490;13016523938;747153431;Menn;55.0;1965;100.0;10.130;2;Akershus (-2019);01.09.2020
12491;3096019170;446008668;Menn;60.0;1960;;10.130;2;Akershus (-2019);01.09.2020
12492;15126491410;747153431;Menn;56.0;1964;86.0;10.130;2;Akershus (-2019);01.09.2020
12493;20065704590;;Menn;63.0;1957;;;;;01.09.2020
12494;19047128470;;Menn;49.0;1971;;;;;01.09.2020
12495;5025366088;;Menn;67.0;1953;;;;;01.09.2020
12496;26075696510;;Menn;64.0;1956;;;;;01.09.2020
12497;12105481992;;Menn;66.0;1954;100.0;;;;01.09.2020
12498;18116622398;241246664;Menn;54.0;1966;100.0;10.130;2;Akershus (-2019);01.09.2020
12499;21086958606;272178134;Menn;51.0;1969;100.0;13.200;3;Oslo;01.09.2020
12500;29096472132;205912967;Menn;56.0;1964;59.0;10.130;2;Akershus (-2019);01.09.2020
12501;11056205202;529912577;Menn;58.0;1962;100.0;10.130;2;Akershus (-2019);01.09.2020
12502;15065632588;;Menn;64.0;1956;;;;;01.09.2020
12503;17016875638;446008668;Menn;52.0;1968;100.0;10.130;2;Akershus (-2019);01.09.2020
12504;29116594444;241246664;Menn;55.0;1965;100.0;10.130;2;Akershus (-2019);01.09.2020
12505;26056141688;466518035;Menn;59.0;1961;100.0;52.219;50;Trøndelag - Trööndelage;01.09.2020
12506;10035317564;;Menn;67.0;1953;;;;;01.09.2020
12507;25115672772;323127182;Menn;64.0;1956;100.0;23.200;5;Oppland (-2019);01.09.2020
12508;25056886646;205912967;Menn;52.0;1968;100.0;10.130;2;Akershus (-2019);01.09.2020
12509;21066698064;451331182;Menn;54.0;1966;100.0;74.909;19;Troms - Romsa (-2019);01.09.2020
12510;22035841824;;Menn;62.0;1958;;;;;01.09.2020
12511;27096929674;729762149;Menn;51.0;1969;100.0;24.520;6;Buskerud (-2019);01.09.2020
12512;17105589482;;Menn;65.0;1955;;;;;01.09.2020
12513;4026987542;;Menn;51.0;1969;;;;;01.09.2020
12514;3046391232;472481641;Menn;57.0;1963;100.0;52.222;50;Trøndelag - Trööndelage;01.09.2020
12515;10066404030;;Menn;56.0;1964;;;;;01.09.2020
12516;9115717282;747153431;Menn;63.0;1957;100.0;10.130;2;Akershus (-2019);01.09.2020
12517;21026650878;121186292;Menn;54.0;1966;100.0;49.392;50;Trøndelag - Trööndelage;01.09.2020
12518;6037137978;529912577;Menn;49.0;1971;;10.130;2;Akershus (-2019);01.09.2020
12519;29056753150;529912577;Menn;53.0;1967;100.0;10.130;2;Akershus (-2019);01.09.2020
12520;11105706668;205912967;Menn;63.0;1957;100.0;10.130;2;Akershus (-2019);01.09.2020
12521;13085594966;;Menn;65.0;1955;;;;;01.09.2020
12522;18116052456;405013223;Menn;60.0;1960;100.0;09.900;2;Akershus (-2019);01.09.2020
12523;16106572400;750236387;Menn;55.0;1965;100.0;26.110;7;Vestfold (-2019);01.09.2020
12524;28126547962;205912967;Menn;55.0;1965;100.0;10.130;2;Akershus (-2019);01.09.2020
12525;25095672826;529912577;Menn;64.0;1956;100.0;10.130;2;Akershus (-2019);01.09.2020
12526;16066372960;446008668;Menn;57.0;1963;100.0;10.130;2;Akershus (-2019);01.09.2020
12527;17117361896;363731344;Menn;47.0;1973;100.0;47.610;15;Møre og Romsdal;01.09.2020
12528;17036265896;594899526;Menn;58.0;1962;100.0;30.300;8;Telemark (-2019);01.09.2020
12529;25097493922;529912577;Menn;46.0;1974;100.0;10.130;2;Akershus (-2019);01.09.2020
12530;10077163440;529912577;Menn;49.0;1971;100.0;10.130;2;Akershus (-2019);01.09.2020
12531;28057320412;806329802;Menn;47.0;1973;100.0;11.030;3;Oslo;01.09.2020
12532;15047100962;241246664;Menn;49.0;1971;;10.130;2;Akershus (-2019);01.09.2020
12533;25017140336;241246664;Menn;49.0;1971;100.0;10.130;2;Akershus (-2019);01.09.2020
12534;8065644558;;Menn;64.0;1956;;;;;01.09.2020
12535;14107116688;747153431;Menn;49.0;1971;100.0;10.130;2;Akershus (-2019);01.09.2020
12536;2065848082;688484713;Menn;62.0;1958;100.0;66.300;18;Nordland;01.09.2020
12537;24016409028;747153431;Menn;56.0;1964;;10.130;2;Akershus (-2019);01.09.2020
12538;17046058782;25797167;Menn;60.0;1960;100.0;01.500;1;Østfold (-2019);01.09.2020
12539;1095523252;529912577;Menn;65.0;1955;100.0;10.130;2;Akershus (-2019);01.09.2020
12540;4127092958;;Menn;50.0;1970;;;;;01.09.2020
12541;22086327264;;Menn;57.0;1963;;;;;01.09.2020
12542;2036167594;;Menn;59.0;1961;;;;;01.09.2020
12543;12046091120;574901078;Menn;60.0;1960;94.0;79.901;19;Troms - Romsa (-2019);01.09.2020
12544;15125665978;;Menn;64.0;1956;;;;;01.09.2020
12545;27086920688;843163502;Menn;51.0;1969;100.0;09.900;2;Akershus (-2019);01.09.2020
12546;25126200828;71219359;Menn;58.0;1962;100.0;52.216;50;Trøndelag - Trööndelage;01.09.2020
12547;8096137422;;Menn;59.0;1961;;;;;01.09.2020
12548;21067192670;496148601;Menn;49.0;1971;88.0;43.222;10;Vest-Agder (-2019);01.09.2020
12549;6046326252;;Menn;57.0;1963;;;;;01.09.2020
12550;5056614412;446008668;Menn;54.0;1966;100.0;10.130;2;Akershus (-2019);01.09.2020
12551;15097067178;555581514;Menn;50.0;1970;100.0;52.221;50;Trøndelag - Trööndelage;01.09.2020
12552;27117332518;446008668;Menn;47.0;1973;100.0;10.130;2;Akershus (-2019);01.09.2020
12553;2125682928;;Menn;64.0;1956;;;;;01.09.2020
12554;25117445296;486330171;Menn;46.0;1974;100.0;46.732;12;Hordaland (-2019);01.09.2020
12555;1065460730;;Menn;66.0;1954;;;;;01.09.2020
12556;1045504180;3209125;Menn;65.0;1955;;12.000;3;Oslo;01.09.2020
12557;19016381936;205912967;Menn;57.0;1963;100.0;10.130;2;Akershus (-2019);01.09.2020
12558;10106650138;747153431;Menn;54.0;1966;100.0;10.130;2;Akershus (-2019);01.09.2020
12559;21107305420;169869660;Menn;47.0;1973;85.0;13.100;3;Oslo;01.09.2020
12560;18085452232;747153431;Menn;66.0;1954;100.0;10.130;2;Akershus (-2019);01.09.2020
12561;9045969400;;Menn;61.0;1959;;;;;01.09.2020
12562;25046925364;685225894;Menn;51.0;1969;100.0;08.990;2;Akershus (-2019);01.09.2020
12563;6057311656;;Menn;47.0;1973;;;;;01.09.2020
12564;16065414916;758998224;Menn;66.0;1954;76.0;24.101;6;Buskerud (-2019);01.09.2020
12565;16076814244;747153431;Menn;52.0;1968;100.0;10.130;2;Akershus (-2019);01.09.2020
12566;18026948526;252007159;Menn;51.0;1969;100.0;24.422;6;Buskerud (-2019);01.09.2020
12567;19105733240;;Menn;63.0;1957;;;;;01.09.2020
12568;18096071862;;Menn;60.0;1960;;;;;01.09.2020
12569;11016363298;205912967;Menn;57.0;1963;100.0;10.130;2;Akershus (-2019);01.09.2020
12570;7026644406;375578090;Menn;54.0;1966;100.0;24.510;6;Buskerud (-2019);01.09.2020
12571;6025388794;;Menn;67.0;1953;;;;;01.09.2020
12572;31035899158;738118183;Menn;62.0;1958;100.0;30.120;8;Telemark (-2019);01.09.2020
12573;26096151062;241246664;Menn;59.0;1961;100.0;10.130;2;Akershus (-2019);01.09.2020
12574;26067290486;241246664;Menn;48.0;1972;100.0;10.130;2;Akershus (-2019);01.09.2020
12575;2015621018;;Menn;64.0;1956;;;;;01.09.2020
12576;22016353826;169869660;Menn;57.0;1963;100.0;13.100;3;Oslo;01.09.2020
12577;17125516882;205912967;Menn;65.0;1955;100.0;10.130;2;Akershus (-2019);01.09.2020
12578;13086435010;835565540;Menn;56.0;1964;100.0;01.630;1;Østfold (-2019);01.09.2020
12579;13016779364;529912577;Menn;53.0;1967;;10.130;2;Akershus (-2019);01.09.2020
12580;6106472496;205912967;Menn;56.0;1964;100.0;10.130;2;Akershus (-2019);01.09.2020
12581;22045759944;;Menn;63.0;1957;;;;;01.09.2020
12582;7085933990;313278671;Menn;61.0;1959;100.0;17.230;4;Hedmark (-2019);01.09.2020
12583;17107483452;241246664;Menn;46.0;1974;100.0;10.130;2;Akershus (-2019);01.09.2020
12584;28126563114;747153431;Menn;55.0;1965;100.0;10.130;2;Akershus (-2019);01.09.2020
12585;2037129454;529912577;Menn;49.0;1971;100.0;10.130;2;Akershus (-2019);01.09.2020
12586;1086061842;916387843;Menn;60.0;1960;100.0;07.290;2;Akershus (-2019);01.09.2020
12587;22027348922;674870873;Menn;47.0;1973;100.0;43.911;10;Vest-Agder (-2019);01.09.2020
12588;10045705580;;Menn;63.0;1957;;;;;01.09.2020
12589;10106114998;;Menn;59.0;1961;;;;;01.09.2020
12590;13115867148;;Menn;62.0;1958;;;;;01.09.2020
12591;16116569450;;Menn;55.0;1965;;;;;01.09.2020
12592;27026729074;529912577;Menn;53.0;1967;100.0;10.130;2;Akershus (-2019);01.09.2020
12593;17046088856;241246664;Menn;60.0;1960;;10.130;2;Akershus (-2019);01.09.2020
12594;27127349570;;Menn;47.0;1973;;;;;01.09.2020
12595;13027250682;747153431;Menn;48.0;1972;100.0;10.130;2;Akershus (-2019);01.09.2020
12596;19107471458;926068850;Menn;46.0;1974;89.0;06.100;2;Akershus (-2019);01.09.2020
12597;27016291132;;Menn;58.0;1962;;;;;01.09.2020
12598;29056097630;915111749;Menn;60.0;1960;100.0;09.900;2;Akershus (-2019);01.09.2020
12599;13117275240;313822855;Menn;48.0;1972;86.0;42.220;10;Vest-Agder (-2019);01.09.2020
12600;23025825460;;Menn;62.0;1958;;;;;01.09.2020
12601;27057218902;529912577;Menn;48.0;1972;100.0;10.130;2;Akershus (-2019);01.09.2020
12602;9125516232;;Menn;65.0;1955;;;;;01.09.2020
12603;27115366608;;Menn;67.0;1953;;;;;01.09.2020
12604;30015630152;;Menn;64.0;1956;;;;;01.09.2020
12605;31056483318;;Menn;56.0;1964;;;;;01.09.2020
12606;12036030344;;Menn;60.0;1960;;;;;01.09.2020
12607;1047068012;241246664;Menn;50.0;1970;100.0;10.130;2;Akershus (-2019);01.09.2020
12608;26116988850;;Menn;51.0;1969;;;;;01.09.2020
12609;18115755700;241246664;Menn;63.0;1957;100.0;10.130;2;Akershus (-2019);01.09.2020
12610;18035611966;744755785;Menn;64.0;1956;100.0;70.210;18;Nordland;01.09.2020
12611;9095569770;239183479;Menn;65.0;1955;100.0;13.300;3;Oslo;01.09.2020
12612;9116966754;536021128;Menn;51.0;1969;100.0;07.290;2;Akershus (-2019);01.09.2020
12613;27025638008;;Menn;64.0;1956;;;;;01.09.2020
12614;3057359026;646486039;Menn;47.0;1973;100.0;10.860;3;Oslo;01.09.2020
12615;4026552062;;Menn;55.0;1965;;;;;01.09.2020
12616;28047272762;769118623;Menn;48.0;1972;100.0;25.110;6;Buskerud (-2019);01.09.2020
12617;26016003746;246599835;Menn;60.0;1960;100.0;11.050;3;Oslo;01.09.2020
12618;21067129590;446008668;Menn;49.0;1971;100.0;10.130;2;Akershus (-2019);01.09.2020
12619;1095349486;770321479;Menn;67.0;1953;100.0;50.101;50;Trøndelag - Trööndelage;01.09.2020
12620;11036719652;529912577;Menn;53.0;1967;100.0;10.130;2;Akershus (-2019);01.09.2020
12621;24127186572;480422865;Menn;49.0;1971;100.0;47.524;14;Sogn og Fjordane (-2019);01.09.2020
12622;14115571354;82032541;Menn;65.0;1955;100.0;46.694;12;Hordaland (-2019);01.09.2020
12623;16127130426;843163502;Menn;49.0;1971;100.0;09.900;2;Akershus (-2019);01.09.2020
12624;20026277560;358445554;Menn;58.0;1962;100.0;81.210;19;Troms - Romsa (-2019);01.09.2020
12625;30056162828;738972298;Menn;59.0;1961;100.0;26.520;7;Vestfold (-2019);01.09.2020
12626;1036553822;122274873;Menn;55.0;1965;100.0;09.109;2;Akershus (-2019);01.09.2020
12627;25015544562;;Menn;65.0;1955;;;;;01.09.2020
12628;28105997080;529912577;Menn;61.0;1959;100.0;10.130;2;Akershus (-2019);01.09.2020
12629;13056611512;529912577;Menn;54.0;1966;;10.130;2;Akershus (-2019);01.09.2020
12630;9026730732;561539595;Menn;53.0;1967;85.0;46.691;12;Hordaland (-2019);01.09.2020
12631;17015664182;;Menn;64.0;1956;;;;;01.09.2020
12632;19087295008;62221914;Menn;48.0;1972;100.0;01.280;1;Østfold (-2019);01.09.2020
12633;3026501628;37986827;Menn;55.0;1965;100.0;74.200;18;Nordland;01.09.2020
12634;24096226816;395920276;Menn;58.0;1962;100.0;47.912;15;Møre og Romsdal;01.09.2020
12635;6016706512;;Menn;53.0;1967;;;;;01.09.2020
12636;1127446970;884806924;Menn;46.0;1974;100.0;11.020;3;Oslo;01.09.2020
12637;14045812204;610308562;Menn;62.0;1958;100.0;47.772;15;Møre og Romsdal;01.09.2020
12638;14056847922;621101835;Menn;52.0;1968;100.0;27.400;7;Vestfold (-2019);01.09.2020
12639;1025508098;;Menn;65.0;1955;;;;;01.09.2020
12640;28065377452;;Menn;67.0;1953;86.0;;;;01.09.2020
12641;14095902824;446008668;Menn;61.0;1959;100.0;10.130;2;Akershus (-2019);01.09.2020
12642;27086240844;246599835;Menn;58.0;1962;100.0;11.050;3;Oslo;01.09.2020
